session_date,contract,dir,signal_from_utc,entry_utc,exit_utc,signal_relvol,prior_move_pts,entry_px,exit_px,points,gross_usd,net_usd,delayed_gross_usd,cum_gross,cum_net
2011-04-20,201106,SHORT,2011-04-20 13:40:00+00:00,2011-04-20 13:50:00+00:00,2011-04-20 14:00:00+00:00,1.457,0.5,1325.0,1326.0,-1.0,-5.0,-8.7,-11.25,3893.75,-72429.85
2011-04-20,201106,SHORT,2011-04-20 14:00:00+00:00,2011-04-20 14:10:00+00:00,2011-04-20 14:20:00+00:00,1.341,1.75,1327.75,1327.75,-0.0,-0.0,-3.7,5.0,3893.75,-72433.55
2011-04-20,201106,LONG,2011-04-20 15:05:00+00:00,2011-04-20 15:15:00+00:00,2011-04-20 15:25:00+00:00,1.972,-0.5,1326.5,1327.0,0.5,2.5,-1.2,5.0,3896.25,-72434.75
2011-04-20,201106,SHORT,2011-04-20 15:45:00+00:00,2011-04-20 15:55:00+00:00,2011-04-20 16:05:00+00:00,1.633,0.5,1328.0,1327.75,0.25,1.25,-2.45,3.75,3897.5,-72437.2
2011-04-20,201106,LONG,2011-04-20 16:15:00+00:00,2011-04-20 16:25:00+00:00,2011-04-20 16:35:00+00:00,2.959,-1.0,1326.0,1326.0,0.0,0.0,-3.7,0.0,3897.5,-72440.9
2011-04-20,201106,SHORT,2011-04-20 16:45:00+00:00,2011-04-20 16:55:00+00:00,2011-04-20 17:05:00+00:00,1.404,0.25,1325.0,1325.25,-0.25,-1.25,-4.95,6.25,3896.25,-72445.85
2011-04-20,201106,LONG,2011-04-20 17:05:00+00:00,2011-04-20 17:15:00+00:00,2011-04-20 17:25:00+00:00,1.877,-1.0,1324.25,1325.5,1.25,6.25,2.55,0.0,3902.5,-72443.3
2011-04-20,201106,SHORT,2011-04-20 19:15:00+00:00,2011-04-20 19:25:00+00:00,2011-04-20 19:35:00+00:00,1.365,1.75,1327.0,1327.0,-0.0,-0.0,-3.7,-3.75,3902.5,-72447.0
2011-04-20,201106,SHORT,2011-04-20 19:50:00+00:00,2011-04-20 20:00:00+00:00,2011-04-20 20:10:00+00:00,1.452,3.25,1329.5,1328.5,1.0,5.0,1.3,,3907.5,-72445.7
2011-04-20,201106,SHORT,2011-04-20 20:30:00+00:00,2011-04-20 20:40:00+00:00,2011-04-20 20:50:00+00:00,5.943,0.25,1332.5,1333.5,-1.0,-5.0,-8.7,-0.0,3902.5,-72454.4
2011-04-20,201106,SHORT,2011-04-20 20:55:00+00:00,2011-04-20 21:05:00+00:00,2011-04-20 21:15:00+00:00,2.509,0.75,1334.0,1333.75,0.25,1.25,-2.45,-3.75,3903.75,-72456.85
2011-04-21,201106,SHORT,2011-04-20 22:00:00+00:00,2011-04-20 22:10:00+00:00,2011-04-20 22:20:00+00:00,5.635,0.75,1335.25,1334.75,0.5,2.5,-1.2,-0.0,3906.25,-72458.05
2011-04-21,201106,SHORT,2011-04-20 23:00:00+00:00,2011-04-20 23:10:00+00:00,2011-04-20 23:20:00+00:00,1.811,0.5,1335.0,1334.25,0.75,3.75,0.05,1.25,3910.0,-72458.0
2011-04-21,201106,SHORT,2011-04-20 23:30:00+00:00,2011-04-20 23:40:00+00:00,2011-04-20 23:50:00+00:00,3.493,0.25,1334.75,1334.25,0.5,2.5,-1.2,-0.0,3912.5,-72459.2
2011-04-21,201106,LONG,2011-04-21 00:15:00+00:00,2011-04-21 00:25:00+00:00,2011-04-21 00:35:00+00:00,1.511,-0.5,1334.25,1334.5,0.25,1.25,-2.45,0.0,3913.75,-72461.65
2011-04-21,201106,LONG,2011-04-21 00:35:00+00:00,2011-04-21 00:45:00+00:00,2011-04-21 00:55:00+00:00,2.896,-0.75,1333.75,1333.5,-0.25,-1.25,-4.95,0.0,3912.5,-72466.6
2011-04-21,201106,LONG,2011-04-21 00:55:00+00:00,2011-04-21 01:05:00+00:00,2011-04-21 01:15:00+00:00,5.463,-1.0,1332.5,1332.5,0.0,0.0,-3.7,1.25,3912.5,-72470.3
2011-04-21,201106,LONG,2011-04-21 01:20:00+00:00,2011-04-21 01:30:00+00:00,2011-04-21 01:40:00+00:00,2.996,-0.25,1332.5,1332.75,0.25,1.25,-2.45,0.0,3913.75,-72472.75
2011-04-21,201106,SHORT,2011-04-21 02:05:00+00:00,2011-04-21 02:15:00+00:00,2011-04-21 02:25:00+00:00,4.772,0.25,1333.25,1333.5,-0.25,-1.25,-4.95,-0.0,3912.5,-72477.7
2011-04-21,201106,LONG,2011-04-21 02:50:00+00:00,2011-04-21 03:00:00+00:00,2011-04-21 03:10:00+00:00,1.685,-0.25,1333.75,1333.75,0.0,0.0,-3.7,1.25,3912.5,-72481.4
2011-04-21,201106,SHORT,2011-04-21 03:50:00+00:00,2011-04-21 04:00:00+00:00,2011-04-21 04:10:00+00:00,1.679,0.25,1333.25,1333.25,-0.0,-0.0,-3.7,1.25,3912.5,-72485.1
2011-04-21,201106,SHORT,2011-04-21 04:30:00+00:00,2011-04-21 04:40:00+00:00,2011-04-21 04:50:00+00:00,3.233,1.0,1334.0,1334.0,-0.0,-0.0,-3.7,2.5,3912.5,-72488.8
2011-04-21,201106,SHORT,2011-04-21 05:10:00+00:00,2011-04-21 05:20:00+00:00,2011-04-21 05:30:00+00:00,1.611,1.0,1335.25,1334.75,0.5,2.5,-1.2,-0.0,3915.0,-72490.0
2011-04-21,201106,SHORT,2011-04-21 05:35:00+00:00,2011-04-21 05:45:00+00:00,2011-04-21 05:55:00+00:00,2.624,0.75,1335.75,1335.25,0.5,2.5,-1.2,5.0,3917.5,-72491.2
2011-04-21,201106,LONG,2011-04-21 05:55:00+00:00,2011-04-21 06:05:00+00:00,2011-04-21 06:15:00+00:00,3.057,-0.5,1334.75,1335.25,0.5,2.5,-1.2,1.25,3920.0,-72492.4
2011-04-21,201106,SHORT,2011-04-21 06:45:00+00:00,2011-04-21 06:55:00+00:00,2011-04-21 07:05:00+00:00,1.461,0.25,1335.0,1333.25,1.75,8.75,5.05,-0.0,3928.75,-72487.35
2011-04-21,201106,SHORT,2011-04-21 07:15:00+00:00,2011-04-21 07:25:00+00:00,2011-04-21 07:35:00+00:00,4.793,2.25,1336.0,1336.25,-0.25,-1.25,-4.95,-0.0,3927.5,-72492.3
2011-04-21,201106,LONG,2011-04-21 07:55:00+00:00,2011-04-21 08:05:00+00:00,2011-04-21 08:15:00+00:00,1.541,-2.0,1334.5,1334.5,0.0,0.0,-3.7,-2.5,3927.5,-72496.0
2011-04-21,201106,LONG,2011-04-21 08:30:00+00:00,2011-04-21 08:40:00+00:00,2011-04-21 08:50:00+00:00,2.133,-0.5,1334.25,1334.75,0.5,2.5,-1.2,0.0,3930.0,-72497.2
2011-04-21,201106,LONG,2011-04-21 09:15:00+00:00,2011-04-21 09:25:00+00:00,2011-04-21 09:35:00+00:00,1.353,-0.25,1336.0,1335.5,-0.5,-2.5,-6.2,0.0,3927.5,-72503.4
2011-04-21,201106,SHORT,2011-04-21 10:00:00+00:00,2011-04-21 10:10:00+00:00,2011-04-21 10:20:00+00:00,1.923,1.75,1336.75,1335.5,1.25,6.25,2.55,6.25,3933.75,-72500.85
2011-04-21,201106,SHORT,2011-04-21 10:20:00+00:00,2011-04-21 10:30:00+00:00,2011-04-21 10:40:00+00:00,2.155,0.5,1336.0,1336.25,-0.25,-1.25,-4.95,-1.25,3932.5,-72505.8
2011-04-21,201106,SHORT,2011-04-21 10:40:00+00:00,2011-04-21 10:50:00+00:00,2011-04-21 11:00:00+00:00,3.895,0.5,1336.75,1337.0,-0.25,-1.25,-4.95,-0.0,3931.25,-72510.75
2011-04-21,201106,LONG,2011-04-21 11:25:00+00:00,2011-04-21 11:35:00+00:00,2011-04-21 11:45:00+00:00,1.38,-1.0,1336.0,1336.0,0.0,0.0,-3.7,-2.5,3931.25,-72514.45
2011-04-21,201106,LONG,2011-04-21 12:20:00+00:00,2011-04-21 12:30:00+00:00,2011-04-21 12:40:00+00:00,2.156,-1.25,1333.5,1332.75,-0.75,-3.75,-7.45,0.0,3927.5,-72521.9
2011-04-21,201106,SHORT,2011-04-21 12:45:00+00:00,2011-04-21 12:55:00+00:00,2011-04-21 13:05:00+00:00,1.562,0.25,1333.25,1334.0,-0.75,-3.75,-7.45,-2.5,3923.75,-72529.35
2011-04-21,201106,LONG,2011-04-21 13:05:00+00:00,2011-04-21 13:15:00+00:00,2011-04-21 13:25:00+00:00,2.129,-0.75,1333.25,1333.25,0.0,0.0,-3.7,-5.0,3923.75,-72533.05
2011-04-21,201106,LONG,2011-04-21 13:50:00+00:00,2011-04-21 14:00:00+00:00,2011-04-21 14:10:00+00:00,1.812,-2.5,1329.5,1330.25,0.75,3.75,0.05,0.0,3927.5,-72533.0
2011-04-21,201106,LONG,2011-04-21 18:45:00+00:00,2011-04-21 18:55:00+00:00,2011-04-21 19:05:00+00:00,1.553,-0.5,1331.75,1332.0,0.25,1.25,-2.45,0.0,3928.75,-72535.45
2011-04-25,201106,SHORT,2011-04-24 22:20:00+00:00,2011-04-24 22:30:00+00:00,2011-04-24 22:40:00+00:00,1.426,0.25,1330.5,1330.5,-0.0,-0.0,-3.7,-5.0,3928.75,-72539.15
2011-04-25,201106,SHORT,2011-04-24 22:40:00+00:00,2011-04-24 22:50:00+00:00,2011-04-24 23:00:00+00:00,2.185,1.0,1331.5,1333.0,-1.5,-7.5,-11.2,-2.5,3921.25,-72550.35
2011-04-25,201106,SHORT,2011-04-24 23:50:00+00:00,2011-04-25 00:00:00+00:00,2011-04-25 00:10:00+00:00,1.642,1.0,1333.75,1333.75,-0.0,-0.0,-3.7,-1.25,3921.25,-72554.05
2011-04-25,201106,LONG,2011-04-25 00:45:00+00:00,2011-04-25 00:55:00+00:00,2011-04-25 01:05:00+00:00,3.736,-1.25,1333.0,1333.25,0.25,1.25,-2.45,-2.5,3922.5,-72556.5
2011-04-25,201106,LONG,2011-04-25 01:05:00+00:00,2011-04-25 01:15:00+00:00,2011-04-25 01:25:00+00:00,2.053,-0.5,1332.75,1332.5,-0.25,-1.25,-4.95,0.0,3921.25,-72561.45
2011-04-25,201106,SHORT,2011-04-25 01:25:00+00:00,2011-04-25 01:35:00+00:00,2011-04-25 01:45:00+00:00,7.755,0.75,1333.25,1333.25,-0.0,-0.0,-3.7,2.5,3921.25,-72565.15
2011-04-25,201106,LONG,2011-04-25 01:45:00+00:00,2011-04-25 01:55:00+00:00,2011-04-25 02:05:00+00:00,2.866,-1.0,1332.25,1333.0,0.75,3.75,0.05,0.0,3925.0,-72565.1
2011-04-25,201106,LONG,2011-04-25 02:45:00+00:00,2011-04-25 02:55:00+00:00,2011-04-25 03:05:00+00:00,3.195,-0.5,1333.0,1332.75,-0.25,-1.25,-4.95,0.0,3923.75,-72570.05
2011-04-25,201106,SHORT,2011-04-25 04:20:00+00:00,2011-04-25 04:30:00+00:00,2011-04-25 04:40:00+00:00,1.415,0.25,1332.75,1332.75,-0.0,-0.0,-3.7,-2.5,3923.75,-72573.75
2011-04-25,201106,SHORT,2011-04-25 20:40:00+00:00,2011-04-25 20:50:00+00:00,2011-04-25 21:00:00+00:00,3.511,0.25,1331.75,1332.0,-0.25,-1.25,-4.95,-1.25,3922.5,-72578.7
2011-04-26,201106,LONG,2011-04-25 23:25:00+00:00,2011-04-25 23:35:00+00:00,2011-04-25 23:45:00+00:00,1.504,-0.5,1332.75,1332.75,0.0,0.0,-3.7,0.0,3922.5,-72582.4
2011-04-26,201106,SHORT,2011-04-25 23:55:00+00:00,2011-04-26 00:05:00+00:00,2011-04-26 00:15:00+00:00,1.652,0.25,1333.0,1333.0,-0.0,-0.0,-3.7,-1.25,3922.5,-72586.1
2011-04-26,201106,LONG,2011-04-26 00:30:00+00:00,2011-04-26 00:40:00+00:00,2011-04-26 00:50:00+00:00,2.684,-0.25,1333.0,1332.25,-0.75,-3.75,-7.45,-1.25,3918.75,-72593.55
2011-04-26,201106,LONG,2011-04-26 00:50:00+00:00,2011-04-26 01:00:00+00:00,2011-04-26 01:10:00+00:00,6.334,-0.5,1331.75,1331.5,-0.25,-1.25,-4.95,-2.5,3917.5,-72598.5
2011-04-26,201106,SHORT,2011-04-26 01:15:00+00:00,2011-04-26 01:25:00+00:00,2011-04-26 01:35:00+00:00,1.98,0.25,1331.5,1331.5,-0.0,-0.0,-3.7,-0.0,3917.5,-72602.2
2011-04-26,201106,SHORT,2011-04-26 01:40:00+00:00,2011-04-26 01:50:00+00:00,2011-04-26 02:00:00+00:00,2.502,0.25,1331.75,1332.25,-0.5,-2.5,-6.2,-0.0,3915.0,-72608.4
2011-04-26,201106,LONG,2011-04-26 02:10:00+00:00,2011-04-26 02:20:00+00:00,2011-04-26 02:30:00+00:00,2.221,-0.75,1330.75,1330.0,-0.75,-3.75,-7.45,-1.25,3911.25,-72615.85
2011-04-26,201106,LONG,2011-04-26 02:55:00+00:00,2011-04-26 03:05:00+00:00,2011-04-26 03:15:00+00:00,1.59,-0.5,1329.75,1329.75,0.0,0.0,-3.7,-1.25,3911.25,-72619.55
2011-04-26,201106,LONG,2011-04-26 03:30:00+00:00,2011-04-26 03:40:00+00:00,2011-04-26 03:50:00+00:00,3.598,-0.75,1328.75,1328.75,0.0,0.0,-3.7,0.0,3911.25,-72623.25
2011-04-26,201106,LONG,2011-04-26 04:15:00+00:00,2011-04-26 04:25:00+00:00,2011-04-26 04:35:00+00:00,3.64,-0.5,1328.0,1328.5,0.5,2.5,-1.2,1.25,3913.75,-72624.45
2011-04-26,201106,SHORT,2011-04-26 04:45:00+00:00,2011-04-26 04:55:00+00:00,2011-04-26 05:05:00+00:00,2.458,1.0,1329.5,1330.0,-0.5,-2.5,-6.2,2.5,3911.25,-72630.65
2011-04-26,201106,LONG,2011-04-26 05:55:00+00:00,2011-04-26 06:05:00+00:00,2011-04-26 06:15:00+00:00,2.043,-0.25,1329.25,1329.75,0.5,2.5,-1.2,-2.5,3913.75,-72631.85
2011-04-26,201106,SHORT,2011-04-26 06:20:00+00:00,2011-04-26 06:30:00+00:00,2011-04-26 06:40:00+00:00,1.412,0.5,1330.0,1329.75,0.25,1.25,-2.45,1.25,3915.0,-72634.3
2011-04-26,201106,SHORT,2011-04-26 07:30:00+00:00,2011-04-26 07:40:00+00:00,2011-04-26 07:50:00+00:00,1.462,0.5,1332.5,1333.25,-0.75,-3.75,-7.45,1.25,3911.25,-72641.75
2011-04-26,201106,SHORT,2011-04-26 08:00:00+00:00,2011-04-26 08:10:00+00:00,2011-04-26 08:20:00+00:00,3.064,1.25,1334.0,1333.75,0.25,1.25,-2.45,5.0,3912.5,-72644.2
2011-04-26,201106,SHORT,2011-04-26 08:35:00+00:00,2011-04-26 08:45:00+00:00,2011-04-26 08:55:00+00:00,2.922,0.25,1335.0,1335.25,-0.25,-1.25,-4.95,2.5,3911.25,-72649.15
2011-04-26,201106,SHORT,2011-04-26 09:00:00+00:00,2011-04-26 09:10:00+00:00,2011-04-26 09:20:00+00:00,5.724,1.75,1336.5,1337.0,-0.5,-2.5,-6.2,2.5,3908.75,-72655.35
2011-04-26,201106,LONG,2011-04-26 09:20:00+00:00,2011-04-26 09:30:00+00:00,2011-04-26 09:40:00+00:00,1.44,-0.75,1336.25,1336.0,-0.25,-1.25,-4.95,1.25,3907.5,-72660.3
2011-04-26,201106,SHORT,2011-04-26 11:40:00+00:00,2011-04-26 11:50:00+00:00,2011-04-26 12:00:00+00:00,2.021,0.75,1336.5,1336.25,0.25,1.25,-2.45,-0.0,3908.75,-72662.75
2011-04-26,201106,SHORT,2011-04-26 12:55:00+00:00,2011-04-26 13:05:00+00:00,2011-04-26 13:15:00+00:00,2.041,0.75,1337.0,1336.5,0.5,2.5,-1.2,1.25,3911.25,-72663.95
2011-04-26,201106,SHORT,2011-04-26 14:10:00+00:00,2011-04-26 14:20:00+00:00,2011-04-26 14:30:00+00:00,1.425,2.25,1338.75,1339.0,-0.25,-1.25,-4.95,-3.75,3910.0,-72668.9
2011-04-26,201106,SHORT,2011-04-26 14:35:00+00:00,2011-04-26 14:45:00+00:00,2011-04-26 14:55:00+00:00,1.867,2.0,1341.5,1341.75,-0.25,-1.25,-4.95,-2.5,3908.75,-72673.85
2011-04-26,201106,SHORT,2011-04-26 15:50:00+00:00,2011-04-26 16:00:00+00:00,2011-04-26 16:10:00+00:00,2.937,1.5,1345.5,1345.25,0.25,1.25,-2.45,3.75,3910.0,-72676.3
2011-04-26,201106,LONG,2011-04-26 16:55:00+00:00,2011-04-26 17:05:00+00:00,2011-04-26 17:15:00+00:00,1.449,-1.0,1343.0,1343.25,0.25,1.25,-2.45,-1.25,3911.25,-72678.75
2011-04-26,201106,LONG,2011-04-26 17:20:00+00:00,2011-04-26 17:30:00+00:00,2011-04-26 17:40:00+00:00,2.246,-1.25,1341.75,1342.25,0.5,2.5,-1.2,1.25,3913.75,-72679.95
2011-04-26,201106,SHORT,2011-04-26 20:30:00+00:00,2011-04-26 20:40:00+00:00,2011-04-26 20:50:00+00:00,2.89,1.25,1342.0,1342.25,-0.25,-1.25,-4.95,-0.0,3912.5,-72684.9
2011-04-26,201106,SHORT,2011-04-26 21:00:00+00:00,2011-04-26 21:10:00+00:00,2011-04-26 21:20:00+00:00,1.699,0.25,1342.0,1342.0,-0.0,-0.0,-3.7,-0.0,3912.5,-72688.6
2011-04-27,201106,SHORT,2011-04-26 22:05:00+00:00,2011-04-26 22:15:00+00:00,2011-04-26 22:25:00+00:00,1.68,0.5,1342.25,1342.5,-0.25,-1.25,-4.95,1.25,3911.25,-72693.55
2011-04-27,201106,LONG,2011-04-26 23:35:00+00:00,2011-04-26 23:45:00+00:00,2011-04-26 23:55:00+00:00,1.56,-0.25,1342.5,1343.25,0.75,3.75,0.05,0.0,3915.0,-72693.5
2011-04-27,201106,LONG,2011-04-27 00:15:00+00:00,2011-04-27 00:25:00+00:00,2011-04-27 00:35:00+00:00,2.488,-0.25,1343.25,1343.5,0.25,1.25,-2.45,1.25,3916.25,-72695.95
2011-04-27,201106,SHORT,2011-04-27 01:10:00+00:00,2011-04-27 01:20:00+00:00,2011-04-27 01:30:00+00:00,3.048,1.5,1344.25,1344.25,-0.0,-0.0,-3.7,-0.0,3916.25,-72699.65
2011-04-27,201106,LONG,2011-04-27 01:30:00+00:00,2011-04-27 01:40:00+00:00,2011-04-27 01:50:00+00:00,1.598,-1.0,1343.25,1342.75,-0.5,-2.5,-6.2,-1.25,3913.75,-72705.85
2011-04-27,201106,LONG,2011-04-27 02:00:00+00:00,2011-04-27 02:10:00+00:00,2011-04-27 02:20:00+00:00,2.783,-0.75,1342.0,1342.5,0.5,2.5,-1.2,1.25,3916.25,-72707.05
2011-04-27,201106,LONG,2011-04-27 04:25:00+00:00,2011-04-27 04:35:00+00:00,2011-04-27 04:45:00+00:00,1.591,-0.25,1342.0,1343.25,1.25,6.25,2.55,2.5,3922.5,-72704.5
2011-04-27,201106,SHORT,2011-04-27 06:15:00+00:00,2011-04-27 06:25:00+00:00,2011-04-27 06:35:00+00:00,1.741,0.25,1342.5,1342.0,0.5,2.5,-1.2,-0.0,3925.0,-72705.7
2011-04-27,201106,LONG,2011-04-27 07:10:00+00:00,2011-04-27 07:20:00+00:00,2011-04-27 07:30:00+00:00,2.294,-1.25,1341.0,1341.25,0.25,1.25,-2.45,0.0,3926.25,-72708.15
2011-04-27,201106,SHORT,2011-04-27 08:20:00+00:00,2011-04-27 08:30:00+00:00,2011-04-27 08:40:00+00:00,1.74,0.5,1342.0,1342.5,-0.5,-2.5,-6.2,-0.0,3923.75,-72714.35
2011-04-27,201106,SHORT,2011-04-27 08:50:00+00:00,2011-04-27 09:00:00+00:00,2011-04-27 09:10:00+00:00,2.406,1.25,1344.0,1344.25,-0.25,-1.25,-4.95,-1.25,3922.5,-72719.3
2011-04-27,201106,SHORT,2011-04-27 09:30:00+00:00,2011-04-27 09:40:00+00:00,2011-04-27 09:50:00+00:00,2.868,0.75,1345.0,1345.25,-0.25,-1.25,-4.95,-1.25,3921.25,-72724.25
2011-04-27,201106,SHORT,2011-04-27 12:55:00+00:00,2011-04-27 13:05:00+00:00,2011-04-27 13:15:00+00:00,1.483,0.5,1346.5,1346.0,0.5,2.5,-1.2,1.25,3923.75,-72725.45
2011-04-27,201106,SHORT,2011-04-27 16:20:00+00:00,2011-04-27 16:30:00+00:00,2011-04-27 16:40:00+00:00,1.557,0.5,1342.75,1345.25,-2.5,-12.5,-16.2,7.5,3911.25,-72741.65
2011-04-27,201106,SHORT,2011-04-27 17:40:00+00:00,2011-04-27 17:50:00+00:00,2011-04-27 18:00:00+00:00,1.426,0.5,1346.75,1346.5,0.25,1.25,-2.45,2.5,3912.5,-72744.1
2011-04-27,201106,LONG,2011-04-27 18:05:00+00:00,2011-04-27 18:15:00+00:00,2011-04-27 18:25:00+00:00,2.298,-1.0,1345.25,1344.25,-1.0,-5.0,-8.7,-1.25,3907.5,-72752.8
2011-04-27,201106,SHORT,2011-04-27 18:30:00+00:00,2011-04-27 18:40:00+00:00,2011-04-27 18:50:00+00:00,1.415,0.75,1346.25,1347.5,-1.25,-6.25,-9.95,-12.5,3901.25,-72762.75
2011-04-27,201106,SHORT,2011-04-27 18:50:00+00:00,2011-04-27 19:00:00+00:00,2011-04-27 19:10:00+00:00,1.35,1.5,1349.0,1348.0,1.0,5.0,1.3,-5.0,3906.25,-72761.45
2011-04-27,201106,SHORT,2011-04-27 19:20:00+00:00,2011-04-27 19:30:00+00:00,2011-04-27 19:40:00+00:00,2.215,2.75,1352.0,1353.5,-1.5,-7.5,-11.2,2.5,3898.75,-72772.65
2011-04-27,201106,LONG,2011-04-27 20:50:00+00:00,2011-04-27 21:00:00+00:00,2011-04-27 21:10:00+00:00,2.501,-0.25,1351.75,1351.75,0.0,0.0,-3.7,-2.5,3898.75,-72776.35
2011-04-28,201106,LONG,2011-04-27 23:40:00+00:00,2011-04-27 23:50:00+00:00,2011-04-28 00:00:00+00:00,1.365,-0.25,1351.25,1351.0,-0.25,-1.25,-4.95,1.25,3897.5,-72781.3
2011-04-28,201106,SHORT,2011-04-28 00:05:00+00:00,2011-04-28 00:15:00+00:00,2011-04-28 00:25:00+00:00,4.379,1.25,1352.75,1353.0,-0.25,-1.25,-4.95,-5.0,3896.25,-72786.25
2011-04-28,201106,SHORT,2011-04-28 00:25:00+00:00,2011-04-28 00:35:00+00:00,2011-04-28 00:45:00+00:00,4.997,1.25,1354.25,1355.0,-0.75,-3.75,-7.45,-3.75,3892.5,-72793.7
2011-04-28,201106,LONG,2011-04-28 00:45:00+00:00,2011-04-28 00:55:00+00:00,2011-04-28 01:05:00+00:00,4.39,-1.0,1354.0,1354.25,0.25,1.25,-2.45,0.0,3893.75,-72796.15
2011-04-28,201106,SHORT,2011-04-28 01:10:00+00:00,2011-04-28 01:20:00+00:00,2011-04-28 01:30:00+00:00,1.415,0.25,1354.25,1354.5,-0.25,-1.25,-4.95,-1.25,3892.5,-72801.1
2011-04-28,201106,SHORT,2011-04-28 02:05:00+00:00,2011-04-28 02:15:00+00:00,2011-04-28 02:25:00+00:00,2.327,0.5,1355.25,1355.75,-0.5,-2.5,-6.2,-0.0,3890.0,-72807.3
2011-04-28,201106,LONG,2011-04-28 02:30:00+00:00,2011-04-28 02:40:00+00:00,2011-04-28 02:50:00+00:00,1.359,-0.75,1355.25,1355.5,0.25,1.25,-2.45,0.0,3891.25,-72809.75
2011-04-28,201106,SHORT,2011-04-28 03:45:00+00:00,2011-04-28 03:55:00+00:00,2011-04-28 04:05:00+00:00,1.536,0.25,1355.25,1355.0,0.25,1.25,-2.45,-0.0,3892.5,-72812.2
2011-04-28,201106,LONG,2011-04-28 04:50:00+00:00,2011-04-28 05:00:00+00:00,2011-04-28 05:10:00+00:00,2.95,-1.0,1354.0,1354.25,0.25,1.25,-2.45,-1.25,3893.75,-72814.65
2011-04-28,201106,LONG,2011-04-28 05:35:00+00:00,2011-04-28 05:45:00+00:00,2011-04-28 05:55:00+00:00,1.675,-0.25,1353.75,1354.0,0.25,1.25,-2.45,1.25,3895.0,-72817.1
2011-04-28,201106,LONG,2011-04-28 06:00:00+00:00,2011-04-28 06:10:00+00:00,2011-04-28 06:20:00+00:00,1.528,-0.5,1354.25,1354.25,0.0,0.0,-3.7,-1.25,3895.0,-72820.8
2011-04-28,201106,LONG,2011-04-28 06:20:00+00:00,2011-04-28 06:30:00+00:00,2011-04-28 06:40:00+00:00,1.375,-0.5,1353.75,1353.5,-0.25,-1.25,-4.95,0.0,3893.75,-72825.75
2011-04-28,201106,SHORT,2011-04-28 07:05:00+00:00,2011-04-28 07:15:00+00:00,2011-04-28 07:25:00+00:00,1.372,1.25,1354.0,1353.75,0.25,1.25,-2.45,-3.75,3895.0,-72828.2
2011-04-28,201106,LONG,2011-04-28 07:35:00+00:00,2011-04-28 07:45:00+00:00,2011-04-28 07:55:00+00:00,1.513,-1.75,1351.75,1351.5,-0.25,-1.25,-4.95,1.25,3893.75,-72833.15
2011-04-28,201106,LONG,2011-04-28 08:25:00+00:00,2011-04-28 08:35:00+00:00,2011-04-28 08:45:00+00:00,2.67,-0.75,1351.25,1352.0,0.75,3.75,0.05,1.25,3897.5,-72833.1
2011-04-28,201106,LONG,2011-04-28 10:35:00+00:00,2011-04-28 10:45:00+00:00,2011-04-28 10:55:00+00:00,1.958,-0.25,1350.25,1351.0,0.75,3.75,0.05,2.5,3901.25,-72833.05
2011-04-28,201106,LONG,2011-04-28 11:00:00+00:00,2011-04-28 11:10:00+00:00,2011-04-28 11:20:00+00:00,1.62,-0.75,1350.0,1349.75,-0.25,-1.25,-4.95,-3.75,3900.0,-72838.0
2011-04-28,201106,LONG,2011-04-28 12:20:00+00:00,2011-04-28 12:30:00+00:00,2011-04-28 12:40:00+00:00,4.595,-2.0,1347.5,1348.0,0.5,2.5,-1.2,2.5,3902.5,-72839.2
2011-04-28,201106,SHORT,2011-04-28 12:45:00+00:00,2011-04-28 12:55:00+00:00,2011-04-28 13:05:00+00:00,1.518,0.5,1349.0,1348.5,0.5,2.5,-1.2,-1.25,3905.0,-72840.4
2011-04-28,201106,SHORT,2011-04-28 13:15:00+00:00,2011-04-28 13:25:00+00:00,2011-04-28 13:35:00+00:00,1.389,1.5,1350.0,1350.75,-0.75,-3.75,-7.45,-3.75,3901.25,-72847.85
2011-04-28,201106,LONG,2011-04-28 15:35:00+00:00,2011-04-28 15:45:00+00:00,2011-04-28 15:55:00+00:00,2.203,-1.5,1351.75,1352.25,0.5,2.5,-1.2,0.0,3903.75,-72849.05
2011-04-28,201106,LONG,2011-04-28 15:55:00+00:00,2011-04-28 16:05:00+00:00,2011-04-28 16:15:00+00:00,1.557,-0.25,1352.0,1352.75,0.75,3.75,0.05,2.5,3907.5,-72849.0
2011-04-28,201106,SHORT,2011-04-28 16:15:00+00:00,2011-04-28 16:25:00+00:00,2011-04-28 16:35:00+00:00,1.452,1.0,1353.75,1354.25,-0.5,-2.5,-6.2,-5.0,3905.0,-72855.2
2011-04-28,201106,LONG,2011-04-28 16:40:00+00:00,2011-04-28 16:50:00+00:00,2011-04-28 17:00:00+00:00,1.417,-0.5,1354.0,1353.75,-0.25,-1.25,-4.95,-3.75,3903.75,-72860.15
2011-04-28,201106,LONG,2011-04-28 17:00:00+00:00,2011-04-28 17:10:00+00:00,2011-04-28 17:20:00+00:00,2.739,-1.25,1352.5,1351.5,-1.0,-5.0,-8.7,5.0,3898.75,-72868.85
2011-04-28,201106,SHORT,2011-04-28 17:20:00+00:00,2011-04-28 17:30:00+00:00,2011-04-28 17:40:00+00:00,1.365,1.25,1352.75,1353.0,-0.25,-1.25,-4.95,-2.5,3897.5,-72873.8
