session_date,contract,dir,signal_from_utc,entry_utc,exit_utc,signal_relvol,prior_move_pts,entry_px,exit_px,points,gross_usd,net_usd,delayed_gross_usd,cum_gross,cum_net
2011-11-25,201112,LONG,2011-11-25 12:20:00+00:00,2011-11-25 12:30:00+00:00,2011-11-25 12:40:00+00:00,0.516,-1.0,1152.75,1153.75,1.0,5.0,1.3,1.25,4571.25,-81968.05
2011-11-25,201112,LONG,2011-11-25 12:40:00+00:00,2011-11-25 12:50:00+00:00,2011-11-25 13:00:00+00:00,0.422,-0.75,1153.0,1151.75,-1.25,-6.25,-9.95,2.5,4565.0,-81978.0
2011-11-25,201112,SHORT,2011-11-25 13:00:00+00:00,2011-11-25 13:10:00+00:00,2011-11-25 13:20:00+00:00,0.52,0.25,1152.0,1152.0,-0.0,-0.0,-3.7,-3.75,4565.0,-81981.7
2011-11-25,201112,LONG,2011-11-25 13:20:00+00:00,2011-11-25 13:30:00+00:00,2011-11-25 13:40:00+00:00,0.319,-1.25,1150.75,1152.25,1.5,7.5,3.8,11.25,4572.5,-81977.9
2011-11-25,201112,SHORT,2011-11-25 13:50:00+00:00,2011-11-25 14:00:00+00:00,2011-11-25 14:10:00+00:00,0.604,2.0,1156.5,1157.5,-1.0,-5.0,-8.7,-8.75,4567.5,-81986.6
2011-11-25,201112,SHORT,2011-11-25 14:15:00+00:00,2011-11-25 14:25:00+00:00,2011-11-25 14:35:00+00:00,0.638,0.25,1157.75,1165.75,-8.0,-40.0,-43.7,-33.75,4527.5,-82030.3
2011-11-25,201112,LONG,2011-11-25 14:40:00+00:00,2011-11-25 14:50:00+00:00,2011-11-25 15:00:00+00:00,0.552,-2.25,1165.75,1167.5,1.75,8.75,5.05,22.5,4536.25,-82025.25
2011-11-25,201112,SHORT,2011-11-25 15:00:00+00:00,2011-11-25 15:10:00+00:00,2011-11-25 15:20:00+00:00,0.704,2.5,1170.0,1170.5,-0.5,-2.5,-6.2,16.25,4533.75,-82031.45
2011-11-25,201112,LONG,2011-11-25 15:20:00+00:00,2011-11-25 15:30:00+00:00,2011-11-25 15:40:00+00:00,0.535,-2.25,1168.25,1170.25,2.0,10.0,6.3,2.5,4543.75,-82025.15
2011-11-25,201112,LONG,2011-11-25 15:40:00+00:00,2011-11-25 15:50:00+00:00,2011-11-25 16:00:00+00:00,0.51,-1.25,1169.0,1167.75,-1.25,-6.25,-9.95,3.75,4537.5,-82035.1
2011-11-25,201112,SHORT,2011-11-25 16:00:00+00:00,2011-11-25 16:10:00+00:00,2011-11-25 16:20:00+00:00,0.734,0.5,1168.25,1169.5,-1.25,-6.25,-9.95,10.0,4531.25,-82045.05
2011-11-25,201112,LONG,2011-11-25 16:20:00+00:00,2011-11-25 16:30:00+00:00,2011-11-25 16:40:00+00:00,0.69,-1.75,1167.75,1163.75,-4.0,-20.0,-23.7,-11.25,4511.25,-82068.75
2011-11-25,201112,SHORT,2011-11-25 16:50:00+00:00,2011-11-25 17:00:00+00:00,2011-11-25 17:10:00+00:00,0.598,0.75,1161.5,1160.5,1.0,5.0,1.3,1.25,4516.25,-82067.45
2011-11-28,201112,SHORT,2011-11-28 02:20:00+00:00,2011-11-28 02:30:00+00:00,2011-11-28 02:40:00+00:00,0.373,1.0,1177.0,1177.25,-0.25,-1.25,-4.95,3.75,4515.0,-82072.4
2011-11-28,201112,LONG,2011-11-28 02:40:00+00:00,2011-11-28 02:50:00+00:00,2011-11-28 03:00:00+00:00,0.557,-0.5,1176.75,1178.75,2.0,10.0,6.3,3.75,4525.0,-82066.1
2011-11-28,201112,SHORT,2011-11-28 03:00:00+00:00,2011-11-28 03:10:00+00:00,2011-11-28 03:20:00+00:00,0.6,0.25,1179.0,1172.25,6.75,33.75,30.05,26.25,4558.75,-82036.05
2011-11-28,201112,LONG,2011-11-28 04:15:00+00:00,2011-11-28 04:25:00+00:00,2011-11-28 04:35:00+00:00,0.695,-0.5,1174.0,1174.75,0.75,3.75,0.05,-2.5,4562.5,-82036.0
2011-11-28,201112,LONG,2011-11-28 04:35:00+00:00,2011-11-28 04:45:00+00:00,2011-11-28 04:55:00+00:00,0.421,-0.25,1174.5,1174.75,0.25,1.25,-2.45,-2.5,4563.75,-82038.45
2011-11-28,201112,SHORT,2011-11-28 05:25:00+00:00,2011-11-28 05:35:00+00:00,2011-11-28 05:45:00+00:00,0.707,0.5,1175.0,1174.75,0.25,1.25,-2.45,1.25,4565.0,-82040.9
2011-11-28,201112,SHORT,2011-11-28 06:20:00+00:00,2011-11-28 06:30:00+00:00,2011-11-28 06:40:00+00:00,0.42,0.25,1177.5,1177.75,-0.25,-1.25,-4.95,5.0,4563.75,-82045.85
2011-11-28,201112,LONG,2011-11-28 06:55:00+00:00,2011-11-28 07:05:00+00:00,2011-11-28 07:15:00+00:00,0.645,-1.5,1175.0,1178.0,3.0,15.0,11.3,-3.75,4578.75,-82034.55
2011-11-28,201112,LONG,2011-11-28 07:55:00+00:00,2011-11-28 08:05:00+00:00,2011-11-28 08:15:00+00:00,0.712,-0.25,1174.75,1177.75,3.0,15.0,11.3,7.5,4593.75,-82023.25
2011-11-28,201112,SHORT,2011-11-28 08:15:00+00:00,2011-11-28 08:25:00+00:00,2011-11-28 08:35:00+00:00,0.568,0.25,1178.0,1178.25,-0.25,-1.25,-4.95,-8.75,4592.5,-82028.2
2011-11-28,201112,SHORT,2011-11-28 09:10:00+00:00,2011-11-28 09:20:00+00:00,2011-11-28 09:30:00+00:00,0.652,0.75,1182.75,1184.25,-1.5,-7.5,-11.2,-1.25,4585.0,-82039.4
2011-11-28,201112,LONG,2011-11-28 10:20:00+00:00,2011-11-28 10:30:00+00:00,2011-11-28 10:40:00+00:00,0.638,-1.25,1185.75,1185.5,-0.25,-1.25,-4.95,-2.5,4583.75,-82044.35
2011-11-28,201112,LONG,2011-11-28 10:40:00+00:00,2011-11-28 10:50:00+00:00,2011-11-28 11:00:00+00:00,0.446,-0.25,1185.25,1185.5,0.25,1.25,-2.45,1.25,4585.0,-82046.8
2011-11-28,201112,SHORT,2011-11-28 11:00:00+00:00,2011-11-28 11:10:00+00:00,2011-11-28 11:20:00+00:00,0.508,0.75,1186.25,1185.0,1.25,6.25,2.55,6.25,4591.25,-82044.25
2011-11-28,201112,SHORT,2011-11-28 11:20:00+00:00,2011-11-28 11:30:00+00:00,2011-11-28 11:40:00+00:00,0.625,0.25,1185.25,1184.5,0.75,3.75,0.05,-1.25,4595.0,-82044.2
2011-11-28,201112,SHORT,2011-11-28 11:45:00+00:00,2011-11-28 11:55:00+00:00,2011-11-28 12:05:00+00:00,0.669,0.75,1186.0,1185.25,0.75,3.75,0.05,3.75,4598.75,-82044.15
2011-11-28,201112,LONG,2011-11-28 12:05:00+00:00,2011-11-28 12:15:00+00:00,2011-11-28 12:25:00+00:00,0.519,-0.25,1185.0,1183.75,-1.25,-6.25,-9.95,5.0,4592.5,-82054.1
2011-11-28,201112,SHORT,2011-11-28 12:35:00+00:00,2011-11-28 12:45:00+00:00,2011-11-28 12:55:00+00:00,0.383,0.25,1184.75,1185.25,-0.5,-2.5,-6.2,5.0,4590.0,-82060.3
2011-11-28,201112,SHORT,2011-11-28 13:15:00+00:00,2011-11-28 13:25:00+00:00,2011-11-28 13:35:00+00:00,0.652,1.25,1186.5,1186.25,0.25,1.25,-2.45,2.5,4591.25,-82062.75
2011-11-28,201112,SHORT,2011-11-28 14:10:00+00:00,2011-11-28 14:20:00+00:00,2011-11-28 14:30:00+00:00,0.725,0.75,1189.25,1189.0,0.25,1.25,-2.45,-8.75,4592.5,-82065.2
2011-11-28,201112,LONG,2011-11-28 15:30:00+00:00,2011-11-28 15:40:00+00:00,2011-11-28 15:50:00+00:00,0.706,-0.5,1194.0,1193.75,-0.25,-1.25,-4.95,-6.25,4591.25,-82070.15
2011-11-28,201112,LONG,2011-11-28 16:00:00+00:00,2011-11-28 16:10:00+00:00,2011-11-28 16:20:00+00:00,0.733,-0.25,1192.5,1192.75,0.25,1.25,-2.45,6.25,4592.5,-82072.6
2011-11-28,201112,LONG,2011-11-28 16:25:00+00:00,2011-11-28 16:35:00+00:00,2011-11-28 16:45:00+00:00,0.708,-0.5,1193.75,1193.25,-0.5,-2.5,-6.2,0.0,4590.0,-82078.8
2011-11-28,201112,LONG,2011-11-28 16:45:00+00:00,2011-11-28 16:55:00+00:00,2011-11-28 17:05:00+00:00,0.468,-0.25,1193.0,1192.5,-0.5,-2.5,-6.2,0.0,4587.5,-82085.0
2011-11-28,201112,SHORT,2011-11-28 17:05:00+00:00,2011-11-28 17:15:00+00:00,2011-11-28 17:25:00+00:00,0.648,0.5,1193.0,1191.25,1.75,8.75,5.05,11.25,4596.25,-82079.95
2011-11-28,201112,LONG,2011-11-28 17:35:00+00:00,2011-11-28 17:45:00+00:00,2011-11-28 17:55:00+00:00,0.672,-0.25,1190.25,1189.5,-0.75,-3.75,-7.45,-3.75,4592.5,-82087.4
2011-11-28,201112,SHORT,2011-11-28 18:00:00+00:00,2011-11-28 18:10:00+00:00,2011-11-28 18:20:00+00:00,0.729,1.0,1190.0,1192.75,-2.75,-13.75,-17.45,-7.5,4578.75,-82104.85
2011-11-28,201112,LONG,2011-11-28 18:35:00+00:00,2011-11-28 18:45:00+00:00,2011-11-28 18:55:00+00:00,0.545,-0.25,1192.25,1189.5,-2.75,-13.75,-17.45,-2.5,4565.0,-82122.3
2011-11-28,201112,SHORT,2011-11-28 19:05:00+00:00,2011-11-28 19:15:00+00:00,2011-11-28 19:25:00+00:00,0.522,0.75,1192.0,1191.0,1.0,5.0,1.3,5.0,4570.0,-82121.0
2011-11-28,201112,SHORT,2011-11-28 19:50:00+00:00,2011-11-28 20:00:00+00:00,2011-11-28 20:10:00+00:00,0.732,0.75,1188.5,1185.0,3.5,17.5,13.8,-2.5,4587.5,-82107.2
2011-11-28,201112,LONG,2011-11-28 20:15:00+00:00,2011-11-28 20:25:00+00:00,2011-11-28 20:35:00+00:00,0.697,-0.5,1184.75,1186.0,1.25,6.25,2.55,5.0,4593.75,-82104.65
2011-11-28,201112,LONG,2011-11-28 20:35:00+00:00,2011-11-28 20:45:00+00:00,2011-11-28 20:55:00+00:00,0.6,-2.25,1183.75,1191.5,7.75,38.75,35.05,28.75,4632.5,-82069.6
2011-11-28,201112,LONG,2011-11-28 21:40:00+00:00,2011-11-28 21:50:00+00:00,2011-11-28 22:00:00+00:00,0.574,-0.25,1192.0,1191.25,-0.75,-3.75,-7.45,1.25,4628.75,-82077.05
2011-11-28,201112,SHORT,2011-11-28 22:00:00+00:00,2011-11-28 22:10:00+00:00,2011-11-28 22:20:00+00:00,0.358,0.25,1191.5,1191.75,-0.25,-1.25,-4.95,-3.75,4627.5,-82082.0
2011-11-29,201112,SHORT,2011-11-28 23:15:00+00:00,2011-11-28 23:25:00+00:00,2011-11-28 23:35:00+00:00,0.174,0.25,1190.0,1190.5,-0.5,-2.5,-6.2,-0.0,4625.0,-82088.2
2011-11-29,201112,LONG,2011-11-28 23:45:00+00:00,2011-11-28 23:55:00+00:00,2011-11-29 00:05:00+00:00,0.197,-0.5,1190.0,1189.5,-0.5,-2.5,-6.2,-3.75,4622.5,-82094.4
2011-11-29,201112,LONG,2011-11-29 00:45:00+00:00,2011-11-29 00:55:00+00:00,2011-11-29 01:05:00+00:00,0.616,-0.25,1188.25,1188.0,-0.25,-1.25,-4.95,3.75,4621.25,-82099.35
2011-11-29,201112,SHORT,2011-11-29 01:05:00+00:00,2011-11-29 01:15:00+00:00,2011-11-29 01:25:00+00:00,0.461,0.5,1188.5,1188.75,-0.25,-1.25,-4.95,2.5,4620.0,-82104.3
2011-11-29,201112,LONG,2011-11-29 01:30:00+00:00,2011-11-29 01:40:00+00:00,2011-11-29 01:50:00+00:00,0.661,-1.0,1187.75,1186.75,-1.0,-5.0,-8.7,-1.25,4615.0,-82113.0
2011-11-29,201112,SHORT,2011-11-29 01:50:00+00:00,2011-11-29 02:00:00+00:00,2011-11-29 02:10:00+00:00,0.586,0.75,1187.5,1187.0,0.5,2.5,-1.2,1.25,4617.5,-82114.2
2011-11-29,201112,SHORT,2011-11-29 02:15:00+00:00,2011-11-29 02:25:00+00:00,2011-11-29 02:35:00+00:00,0.544,0.25,1187.0,1187.5,-0.5,-2.5,-6.2,-0.0,4615.0,-82120.4
2011-11-29,201112,LONG,2011-11-29 02:45:00+00:00,2011-11-29 02:55:00+00:00,2011-11-29 03:05:00+00:00,0.146,-0.25,1187.25,1188.25,1.0,5.0,1.3,7.5,4620.0,-82119.1
2011-11-29,201112,SHORT,2011-11-29 03:05:00+00:00,2011-11-29 03:15:00+00:00,2011-11-29 03:25:00+00:00,0.619,1.25,1189.5,1190.0,-0.5,-2.5,-6.2,-6.25,4617.5,-82125.3
2011-11-29,201112,LONG,2011-11-29 03:35:00+00:00,2011-11-29 03:45:00+00:00,2011-11-29 03:55:00+00:00,0.733,-0.5,1190.25,1190.25,0.0,0.0,-3.7,-1.25,4617.5,-82129.0
2011-11-29,201112,LONG,2011-11-29 06:35:00+00:00,2011-11-29 06:45:00+00:00,2011-11-29 06:55:00+00:00,0.551,-0.25,1198.25,1197.75,-0.5,-2.5,-6.2,-5.0,4615.0,-82135.2
2011-11-29,201112,LONG,2011-11-29 07:00:00+00:00,2011-11-29 07:10:00+00:00,2011-11-29 07:20:00+00:00,0.533,-0.5,1196.0,1195.25,-0.75,-3.75,-7.45,-5.0,4611.25,-82142.65
2011-11-29,201112,LONG,2011-11-29 07:20:00+00:00,2011-11-29 07:30:00+00:00,2011-11-29 07:40:00+00:00,0.439,-0.5,1194.75,1196.5,1.75,8.75,5.05,-3.75,4620.0,-82137.6
2011-11-29,201112,LONG,2011-11-29 08:00:00+00:00,2011-11-29 08:10:00+00:00,2011-11-29 08:20:00+00:00,0.504,-0.25,1191.5,1191.75,0.25,1.25,-2.45,-5.0,4621.25,-82140.05
2011-11-29,201112,LONG,2011-11-29 08:25:00+00:00,2011-11-29 08:35:00+00:00,2011-11-29 08:45:00+00:00,0.734,-1.0,1189.5,1187.5,-2.0,-10.0,-13.7,-2.5,4611.25,-82153.75
2011-11-29,201112,SHORT,2011-11-29 08:45:00+00:00,2011-11-29 08:55:00+00:00,2011-11-29 09:05:00+00:00,0.546,1.0,1188.5,1190.25,-1.75,-8.75,-12.45,-8.75,4602.5,-82166.2
2011-11-29,201112,LONG,2011-11-29 09:30:00+00:00,2011-11-29 09:40:00+00:00,2011-11-29 09:50:00+00:00,0.645,-0.5,1195.0,1195.0,0.0,0.0,-3.7,5.0,4602.5,-82169.9
2011-11-29,201112,LONG,2011-11-29 11:40:00+00:00,2011-11-29 11:50:00+00:00,2011-11-29 12:00:00+00:00,0.621,-1.5,1202.25,1200.0,-2.25,-11.25,-14.95,-13.75,4591.25,-82184.85
2011-11-29,201112,SHORT,2011-11-29 12:25:00+00:00,2011-11-29 12:35:00+00:00,2011-11-29 12:45:00+00:00,0.601,0.75,1199.5,1198.75,0.75,3.75,0.05,11.25,4595.0,-82184.8
2011-11-29,201112,LONG,2011-11-29 12:45:00+00:00,2011-11-29 12:55:00+00:00,2011-11-29 13:05:00+00:00,0.654,-1.75,1197.0,1197.5,0.5,2.5,-1.2,-6.25,4597.5,-82186.0
2011-11-29,201112,SHORT,2011-11-29 13:15:00+00:00,2011-11-29 13:25:00+00:00,2011-11-29 13:35:00+00:00,0.656,0.75,1197.25,1193.75,3.5,17.5,13.8,-5.0,4615.0,-82172.2
2011-11-29,201112,LONG,2011-11-29 14:05:00+00:00,2011-11-29 14:15:00+00:00,2011-11-29 14:25:00+00:00,0.517,-0.5,1193.75,1195.0,1.25,6.25,2.55,-22.5,4621.25,-82169.65
2011-11-29,201112,LONG,2011-11-29 14:25:00+00:00,2011-11-29 14:35:00+00:00,2011-11-29 14:45:00+00:00,0.697,-2.0,1193.0,1195.0,2.0,10.0,6.3,12.5,4631.25,-82163.35
2011-11-29,201112,SHORT,2011-11-29 14:45:00+00:00,2011-11-29 14:55:00+00:00,2011-11-29 15:05:00+00:00,0.703,0.75,1195.75,1198.5,-2.75,-13.75,-17.45,-20.0,4617.5,-82180.8
2011-11-29,201112,LONG,2011-11-29 15:20:00+00:00,2011-11-29 15:30:00+00:00,2011-11-29 15:40:00+00:00,0.725,-0.75,1201.25,1202.0,0.75,3.75,0.05,-8.75,4621.25,-82180.75
2011-11-29,201112,SHORT,2011-11-29 17:00:00+00:00,2011-11-29 17:10:00+00:00,2011-11-29 17:20:00+00:00,0.683,2.0,1201.0,1200.25,0.75,3.75,0.05,-2.5,4625.0,-82180.7
2011-11-29,201112,LONG,2011-11-29 17:50:00+00:00,2011-11-29 18:00:00+00:00,2011-11-29 18:10:00+00:00,0.688,-0.5,1197.0,1196.75,-0.25,-1.25,-4.95,2.5,4623.75,-82185.65
2011-11-29,201112,SHORT,2011-11-29 18:30:00+00:00,2011-11-29 18:40:00+00:00,2011-11-29 18:50:00+00:00,0.476,1.25,1197.0,1193.5,3.5,17.5,13.8,10.0,4641.25,-82171.85
2011-11-29,201112,LONG,2011-11-29 18:55:00+00:00,2011-11-29 19:05:00+00:00,2011-11-29 19:15:00+00:00,0.723,-0.25,1193.25,1194.75,1.5,7.5,3.8,11.25,4648.75,-82168.05
2011-11-29,201112,SHORT,2011-11-29 19:30:00+00:00,2011-11-29 19:40:00+00:00,2011-11-29 19:50:00+00:00,0.731,0.75,1197.25,1195.5,1.75,8.75,5.05,-3.75,4657.5,-82163.0
2011-11-29,201112,SHORT,2011-11-29 19:50:00+00:00,2011-11-29 20:00:00+00:00,2011-11-29 20:10:00+00:00,0.355,1.25,1196.75,1198.5,-1.75,-8.75,-12.45,-21.25,4648.75,-82175.45
2011-11-29,201112,SHORT,2011-11-29 20:10:00+00:00,2011-11-29 20:20:00+00:00,2011-11-29 20:30:00+00:00,0.545,0.25,1198.75,1199.0,-0.25,-1.25,-4.95,5.0,4647.5,-82180.4
2011-11-29,201112,LONG,2011-11-29 20:30:00+00:00,2011-11-29 20:40:00+00:00,2011-11-29 20:50:00+00:00,0.34,-2.75,1196.25,1195.25,-1.0,-5.0,-8.7,-12.5,4642.5,-82189.1
2011-11-30,201112,SHORT,2011-11-29 23:20:00+00:00,2011-11-29 23:30:00+00:00,2011-11-29 23:40:00+00:00,0.736,0.75,1190.25,1189.75,0.5,2.5,-1.2,3.75,4645.0,-82190.3
