session_date,dir,reason,ref_range,gross,net,contract,ref_hi,ref_lo,stop_px,entry_utc,exit_utc,entry_px,exit_px,cost,cum_net
2010-05-04,-1,eow,3.25,55.0,51.3,201006,1199.75,1196.5,1199.75,2010-05-04 08:00:00+00:00,2010-05-04 13:00:00+00:00,1196.25,1185.25,3.7,-1352.65
2010-05-05,1,stop,6.0,-31.25,-34.95,201006,1174.0,1168.0,1168.0,2010-05-05 07:00:00+00:00,2010-05-05 07:30:00+00:00,1174.25,1168.0,3.7,-1387.6
2010-05-06,-1,stop,8.0,-41.25,-44.95,201006,1167.25,1159.25,1167.25,2010-05-06 07:00:00+00:00,2010-05-06 08:30:00+00:00,1159.0,1167.25,3.7,-1432.55
2010-05-07,1,eow,17.0,-45.0,-48.7,201006,1130.5,1113.5,1113.5,2010-05-07 08:00:00+00:00,2010-05-07 13:00:00+00:00,1130.75,1121.75,3.7,-1481.25
2010-05-10,1,eow,26.25,26.25,22.55,201006,1147.75,1121.5,1121.5,2010-05-10 07:30:00+00:00,2010-05-10 13:00:00+00:00,1148.0,1153.25,3.7,-1458.7
2010-05-11,-1,eow,14.75,-13.75,-17.45,201006,1158.25,1143.5,1158.25,2010-05-11 07:00:00+00:00,2010-05-11 13:00:00+00:00,1143.25,1146.0,3.7,-1476.15
2010-05-12,1,eow,9.75,35.0,31.3,201006,1150.75,1141.0,1141.0,2010-05-12 07:30:00+00:00,2010-05-12 13:00:00+00:00,1151.0,1158.0,3.7,-1444.85
2010-05-13,-1,eow,7.5,3.75,0.04999999999999982,201006,1174.75,1167.25,1174.75,2010-05-13 08:30:00+00:00,2010-05-13 13:00:00+00:00,1167.0,1166.25,3.7,-1444.8
2010-05-14,-1,eow,5.5,37.5,33.8,201006,1159.5,1154.0,1159.5,2010-05-14 07:30:00+00:00,2010-05-14 13:00:00+00:00,1153.75,1146.25,3.7,-1411.0
2010-05-17,1,eow,15.75,3.75,0.04999999999999982,201006,1136.0,1120.25,1120.25,2010-05-17 09:00:00+00:00,2010-05-17 13:00:00+00:00,1136.25,1137.0,3.7,-1410.95
2010-05-18,1,eow,9.5,20.0,16.3,201006,1139.5,1130.0,1130.0,2010-05-18 07:00:00+00:00,2010-05-18 13:00:00+00:00,1139.75,1143.75,3.7,-1394.65
2010-05-19,1,stop,10.5,-53.75,-57.45,201006,1116.5,1106.0,1106.0,2010-05-19 07:00:00+00:00,2010-05-19 08:30:00+00:00,1116.75,1106.0,3.7,-1452.1
2010-05-20,-1,eow,11.25,80.0,76.3,201006,1116.5,1105.25,1116.5,2010-05-20 10:30:00+00:00,2010-05-20 13:00:00+00:00,1105.0,1089.0,3.7,-1375.8
2010-05-21,1,stop,18.25,-92.5,-96.2,201006,1079.75,1061.5,1061.5,2010-05-21 07:00:00+00:00,2010-05-21 11:00:00+00:00,1080.0,1061.5,3.7,-1472.0
2010-05-24,-1,eow,12.0,-27.5,-31.2,201006,1086.75,1074.75,1086.75,2010-05-24 10:00:00+00:00,2010-05-24 13:00:00+00:00,1074.5,1080.0,3.7,-1503.2
2010-05-25,-1,eow,24.75,-18.75,-22.45,201006,1067.0,1042.25,1067.0,2010-05-25 07:30:00+00:00,2010-05-25 13:00:00+00:00,1042.0,1045.75,3.7,-1525.65
2010-05-26,-1,stop,12.25,-62.5,-66.2,201006,1083.5,1071.25,1083.5,2010-05-26 07:00:00+00:00,2010-05-26 12:00:00+00:00,1071.0,1083.5,3.7,-1591.85
2010-05-27,1,eow,26.0,23.75,20.05,201006,1082.0,1056.0,1056.0,2010-05-27 07:00:00+00:00,2010-05-27 13:00:00+00:00,1082.25,1087.0,3.7,-1571.8
2010-05-28,1,eow,7.5,-15.0,-18.7,201006,1104.0,1096.5,1096.5,2010-05-28 08:30:00+00:00,2010-05-28 13:00:00+00:00,1104.25,1101.25,3.7,-1590.5
2010-06-01,-1,eow,13.0,3.75,0.04999999999999982,201006,1092.25,1079.25,1092.25,2010-06-01 07:00:00+00:00,2010-06-01 13:00:00+00:00,1079.0,1078.25,3.7,-1590.45
2010-06-02,1,eow,8.75,-2.5,-6.2,201006,1076.0,1067.25,1067.25,2010-06-02 07:00:00+00:00,2010-06-02 13:00:00+00:00,1076.25,1075.75,3.7,-1596.65
2010-06-04,1,stop,3.75,-20.0,-23.7,201006,1104.0,1100.25,1100.25,2010-06-04 07:00:00+00:00,2010-06-04 10:30:00+00:00,1104.25,1100.25,3.7,-1620.35
2010-06-07,1,eow,13.5,6.25,2.55,201006,1065.5,1052.0,1052.0,2010-06-07 09:30:00+00:00,2010-06-07 13:00:00+00:00,1065.75,1067.0,3.7,-1617.8
2010-06-08,-1,eow,13.5,-15.0,-18.7,201006,1061.0,1047.5,1061.0,2010-06-08 09:00:00+00:00,2010-06-08 13:00:00+00:00,1047.25,1050.25,3.7,-1636.5
2010-06-09,1,eow,10.0,22.5,18.8,201006,1062.25,1052.25,1052.25,2010-06-09 07:00:00+00:00,2010-06-09 13:00:00+00:00,1062.5,1067.0,3.7,-1617.7
2010-06-10,1,eow,10.25,52.5,48.8,201006,1062.5,1052.25,1052.25,2010-06-10 07:00:00+00:00,2010-06-10 13:00:00+00:00,1062.75,1073.25,3.7,-1568.9
2010-06-11,1,stop,4.5,-23.75,-27.45,201006,1086.0,1081.5,1081.5,2010-06-11 09:00:00+00:00,2010-06-11 12:30:00+00:00,1086.25,1081.5,3.7,-1596.35
2010-06-15,1,eow,6.0,12.5,8.8,201009,1090.25,1084.25,1084.25,2010-06-15 08:30:00+00:00,2010-06-15 13:00:00+00:00,1090.5,1093.0,3.7,-1587.55
2010-06-16,-1,eow,2.75,3.75,0.04999999999999982,201009,1108.5,1105.75,1108.5,2010-06-16 07:00:00+00:00,2010-06-16 13:00:00+00:00,1105.5,1104.75,3.7,-1587.5
2010-06-17,1,eow,4.5,25.0,21.3,201009,1108.0,1103.5,1103.5,2010-06-17 08:00:00+00:00,2010-06-17 13:00:00+00:00,1108.25,1113.25,3.7,-1566.2
2010-06-18,1,stop,3.5,-18.75,-22.45,201009,1112.5,1109.0,1109.0,2010-06-18 07:30:00+00:00,2010-06-18 10:30:00+00:00,1112.75,1109.0,3.7,-1588.65
2010-06-22,-1,eow,9.0,-8.75,-12.45,201009,1117.0,1108.0,1117.0,2010-06-22 09:00:00+00:00,2010-06-22 13:00:00+00:00,1107.75,1109.5,3.7,-1601.1
2010-06-23,1,stop,3.5,-18.75,-22.45,201009,1095.0,1091.5,1091.5,2010-06-23 07:00:00+00:00,2010-06-23 13:00:00+00:00,1095.25,1091.5,3.7,-1623.55
2010-06-24,-1,eow,6.5,8.75,5.05,201009,1091.0,1084.5,1091.0,2010-06-24 07:30:00+00:00,2010-06-24 13:00:00+00:00,1084.25,1082.5,3.7,-1618.5
2010-06-25,1,stop,4.5,-23.75,-27.45,201009,1075.0,1070.5,1070.5,2010-06-25 07:30:00+00:00,2010-06-25 08:00:00+00:00,1075.25,1070.5,3.7,-1645.95
2010-06-28,-1,stop,5.75,-30.0,-33.7,201009,1078.5,1072.75,1078.5,2010-06-28 07:30:00+00:00,2010-06-28 08:30:00+00:00,1072.5,1078.5,3.7,-1679.65
2010-06-29,-1,eow,14.5,22.5,18.8,201009,1074.75,1060.25,1074.75,2010-06-29 07:30:00+00:00,2010-06-29 13:00:00+00:00,1060.0,1055.5,3.7,-1660.85
2010-06-30,1,eow,9.0,-40.0,-43.7,201009,1041.75,1032.75,1032.75,2010-06-30 08:00:00+00:00,2010-06-30 13:00:00+00:00,1042.0,1034.0,3.7,-1704.55
2010-07-02,-1,stop,5.75,-30.0,-33.7,201009,1028.0,1022.25,1028.0,2010-07-02 07:00:00+00:00,2010-07-02 12:00:00+00:00,1022.0,1028.0,3.7,-1738.25
2010-07-05,1,eow,5.25,-25.0,-28.7,201009,1018.25,1013.0,1013.0,2010-07-05 07:00:00+00:00,2010-07-05 13:00:00+00:00,1018.5,1013.5,3.7,-1766.95
2010-07-06,1,eow,14.25,68.75,65.05,201009,1017.0,1002.75,1002.75,2010-07-06 07:00:00+00:00,2010-07-06 13:00:00+00:00,1017.25,1031.0,3.7,-1701.9
2010-07-07,-1,stop,6.5,-33.75,-37.45,201009,1025.25,1018.75,1025.25,2010-07-07 08:30:00+00:00,2010-07-07 12:30:00+00:00,1018.5,1025.25,3.7,-1739.35
2010-07-08,-1,stop,6.0,-31.25,-34.95,201009,1062.25,1056.25,1062.25,2010-07-08 07:00:00+00:00,2010-07-08 12:30:00+00:00,1056.0,1062.25,3.7,-1774.3
2010-07-09,-1,eow,4.75,-11.25,-14.95,201009,1069.0,1064.25,1069.0,2010-07-09 12:30:00+00:00,2010-07-09 13:00:00+00:00,1064.0,1066.25,3.7,-1789.25
2010-07-12,-1,eow,6.0,-25.0,-28.7,201009,1072.25,1066.25,1072.25,2010-07-12 07:00:00+00:00,2010-07-12 13:00:00+00:00,1066.0,1071.0,3.7,-1817.95
2010-07-13,1,eow,9.0,21.25,17.55,201009,1082.0,1073.0,1073.0,2010-07-13 09:00:00+00:00,2010-07-13 13:00:00+00:00,1082.25,1086.5,3.7,-1800.4
2010-07-14,-1,eow,2.5,40.0,36.3,201009,1098.75,1096.25,1098.75,2010-07-14 07:00:00+00:00,2010-07-14 13:00:00+00:00,1096.0,1088.0,3.7,-1764.1
2010-07-15,-1,stop,10.0,-51.25,-54.95,201009,1098.5,1088.5,1098.5,2010-07-15 07:00:00+00:00,2010-07-15 12:30:00+00:00,1088.25,1098.5,3.7,-1819.05
2010-07-16,1,stop,8.5,-43.75,-47.45,201009,1094.5,1086.0,1086.0,2010-07-16 11:00:00+00:00,2010-07-16 13:00:00+00:00,1094.75,1086.0,3.7,-1866.5
2010-07-19,1,eow,6.5,-7.5,-11.2,201009,1066.5,1060.0,1060.0,2010-07-19 08:00:00+00:00,2010-07-19 13:00:00+00:00,1066.75,1065.25,3.7,-1877.7
2010-07-20,-1,eow,8.25,23.75,20.05,201009,1066.75,1058.5,1066.75,2010-07-20 09:30:00+00:00,2010-07-20 13:00:00+00:00,1058.25,1053.5,3.7,-1857.65
2010-07-21,1,eow,5.25,15.0,11.3,201009,1081.75,1076.5,1076.5,2010-07-21 07:00:00+00:00,2010-07-21 13:00:00+00:00,1082.0,1085.0,3.7,-1846.35
2010-07-22,1,eow,5.0,58.75,55.05,201009,1066.25,1061.25,1061.25,2010-07-22 07:00:00+00:00,2010-07-22 13:00:00+00:00,1066.5,1078.25,3.7,-1791.3
2010-07-23,1,stop,5.5,-28.75,-32.45,201009,1092.0,1086.5,1086.5,2010-07-23 08:00:00+00:00,2010-07-23 13:00:00+00:00,1092.25,1086.5,3.7,-1823.75
2010-07-26,-1,eow,6.0,-12.5,-16.2,201009,1104.5,1098.5,1104.5,2010-07-26 07:30:00+00:00,2010-07-26 13:00:00+00:00,1098.25,1100.75,3.7,-1839.95
2010-07-27,1,eow,5.75,20.0,16.3,201009,1112.5,1106.75,1106.75,2010-07-27 07:00:00+00:00,2010-07-27 13:00:00+00:00,1112.75,1116.75,3.7,-1823.65
2010-07-28,1,stop,6.5,-33.75,-37.45,201009,1115.0,1108.5,1108.5,2010-07-28 07:00:00+00:00,2010-07-28 10:00:00+00:00,1115.25,1108.5,3.7,-1861.1
2010-07-29,1,eow,6.25,10.0,6.3,201009,1107.75,1101.5,1101.5,2010-07-29 07:00:00+00:00,2010-07-29 13:00:00+00:00,1108.0,1110.0,3.7,-1854.8
2010-07-30,1,stop,7.0,-36.25,-39.95,201009,1097.25,1090.25,1090.25,2010-07-30 07:00:00+00:00,2010-07-30 09:30:00+00:00,1097.5,1090.25,3.7,-1894.75
2010-08-02,1,eow,5.75,33.75,30.05,201009,1107.5,1101.75,1101.75,2010-08-02 07:30:00+00:00,2010-08-02 13:00:00+00:00,1107.75,1114.5,3.7,-1864.7
2010-08-03,-1,eow,3.5,-5.0,-8.7,201009,1122.25,1118.75,1122.25,2010-08-03 07:00:00+00:00,2010-08-03 13:00:00+00:00,1118.5,1119.5,3.7,-1873.4
2010-08-04,-1,stop,5.5,-28.75,-32.45,201009,1119.25,1113.75,1119.25,2010-08-04 08:30:00+00:00,2010-08-04 12:00:00+00:00,1113.5,1119.25,3.7,-1905.85
2010-08-05,-1,stop,3.25,-17.5,-21.2,201009,1125.75,1122.5,1125.75,2010-08-05 07:00:00+00:00,2010-08-05 10:00:00+00:00,1122.25,1125.75,3.7,-1927.05
2010-08-06,1,stop,3.0,-16.25,-19.95,201009,1125.75,1122.75,1122.75,2010-08-06 07:00:00+00:00,2010-08-06 09:00:00+00:00,1126.0,1122.75,3.7,-1947.0
2010-08-09,1,eow,6.0,6.25,2.55,201009,1122.5,1116.5,1116.5,2010-08-09 07:30:00+00:00,2010-08-09 13:00:00+00:00,1122.75,1124.0,3.7,-1944.45
2010-08-10,-1,eow,6.0,22.5,18.8,201009,1125.75,1119.75,1125.75,2010-08-10 07:00:00+00:00,2010-08-10 13:00:00+00:00,1119.5,1115.0,3.7,-1925.65
2010-08-11,-1,eow,12.25,28.75,25.05,201009,1119.5,1107.25,1119.5,2010-08-11 07:00:00+00:00,2010-08-11 13:00:00+00:00,1107.0,1101.25,3.7,-1900.6
2010-08-12,1,stop,8.75,-45.0,-48.7,201009,1084.75,1076.0,1076.0,2010-08-12 07:00:00+00:00,2010-08-12 12:30:00+00:00,1085.0,1076.0,3.7,-1949.3
2010-08-13,-1,eow,9.5,8.75,5.05,201009,1089.0,1079.5,1089.0,2010-08-13 09:30:00+00:00,2010-08-13 13:00:00+00:00,1079.25,1077.5,3.7,-1944.25
2010-08-16,1,eow,11.5,-50.0,-53.7,201009,1080.0,1068.5,1068.5,2010-08-16 07:00:00+00:00,2010-08-16 13:00:00+00:00,1080.25,1070.25,3.7,-1997.95
2010-08-17,1,eow,7.0,23.75,20.05,201009,1081.5,1074.5,1074.5,2010-08-17 07:00:00+00:00,2010-08-17 13:00:00+00:00,1081.75,1086.5,3.7,-1977.9
2010-08-18,-1,stop,4.0,-21.25,-24.95,201009,1090.5,1086.5,1090.5,2010-08-18 07:30:00+00:00,2010-08-18 11:30:00+00:00,1086.25,1090.5,3.7,-2002.85
2010-08-19,1,stop,6.5,-33.75,-37.45,201009,1092.0,1085.5,1085.5,2010-08-19 07:00:00+00:00,2010-08-19 07:30:00+00:00,1092.25,1085.5,3.7,-2040.3
2010-08-20,1,stop,5.75,-30.0,-33.7,201009,1074.5,1068.75,1068.75,2010-08-20 07:00:00+00:00,2010-08-20 09:30:00+00:00,1074.75,1068.75,3.7,-2074.0
2010-08-23,1,eow,5.75,0.0,-3.7,201009,1074.75,1069.0,1069.0,2010-08-23 08:30:00+00:00,2010-08-23 13:00:00+00:00,1075.0,1075.0,3.7,-2077.7
2010-08-24,-1,eow,5.25,30.0,26.3,201009,1065.5,1060.25,1065.5,2010-08-24 07:00:00+00:00,2010-08-24 13:00:00+00:00,1060.0,1054.0,3.7,-2051.4
2010-08-25,1,stop,6.75,-35.0,-38.7,201009,1054.25,1047.5,1047.5,2010-08-25 07:30:00+00:00,2010-08-25 11:00:00+00:00,1054.5,1047.5,3.7,-2090.1
2010-08-26,1,stop,4.0,-21.25,-24.95,201009,1057.5,1053.5,1053.5,2010-08-26 07:00:00+00:00,2010-08-26 12:00:00+00:00,1057.75,1053.5,3.7,-2115.05
2010-08-27,1,eow,7.75,16.25,12.55,201009,1050.0,1042.25,1042.25,2010-08-27 12:00:00+00:00,2010-08-27 13:00:00+00:00,1050.25,1053.5,3.7,-2102.5
2010-08-30,-1,eow,9.0,15.0,11.3,201009,1072.75,1063.75,1072.75,2010-08-30 10:30:00+00:00,2010-08-30 13:00:00+00:00,1063.5,1060.5,3.7,-2091.2
2010-09-01,1,eow,8.0,13.75,10.05,201009,1058.75,1050.75,1050.75,2010-09-01 09:00:00+00:00,2010-09-01 13:00:00+00:00,1059.0,1061.75,3.7,-2081.15
2010-09-02,1,eow,5.75,-3.75,-7.45,201009,1082.25,1076.5,1076.5,2010-09-02 09:30:00+00:00,2010-09-02 13:00:00+00:00,1082.5,1081.75,3.7,-2088.6
2010-09-03,1,eow,3.75,47.5,43.8,201009,1090.0,1086.25,1086.25,2010-09-03 09:00:00+00:00,2010-09-03 13:00:00+00:00,1090.25,1099.75,3.7,-2044.8
2010-09-07,-1,eow,7.25,8.75,5.05,201009,1107.25,1100.0,1107.25,2010-09-07 07:00:00+00:00,2010-09-07 13:00:00+00:00,1099.75,1098.0,3.7,-2039.75
2010-09-08,1,stop,5.5,-28.75,-32.45,201009,1093.0,1087.5,1087.5,2010-09-08 07:00:00+00:00,2010-09-08 09:00:00+00:00,1093.25,1087.5,3.7,-2072.2
2010-09-09,-1,stop,5.75,-30.0,-33.7,201009,1102.75,1097.0,1102.75,2010-09-09 07:00:00+00:00,2010-09-09 08:30:00+00:00,1096.75,1102.75,3.7,-2105.9
2010-09-10,1,eow,4.75,0.0,-3.7,201009,1105.5,1100.75,1100.75,2010-09-10 07:00:00+00:00,2010-09-10 13:00:00+00:00,1105.75,1105.75,3.7,-2109.6
2010-09-14,-1,eow,5.25,-1.25,-4.95,201012,1119.5,1114.25,1119.5,2010-09-14 08:00:00+00:00,2010-09-14 13:00:00+00:00,1114.0,1114.25,3.7,-2114.55
2010-09-15,-1,eow,6.25,-6.25,-9.95,201012,1118.0,1111.75,1118.0,2010-09-15 10:00:00+00:00,2010-09-15 13:00:00+00:00,1111.5,1112.75,3.7,-2124.5
2010-09-16,-1,eow,6.5,-11.25,-14.95,201012,1121.0,1114.5,1121.0,2010-09-16 12:30:00+00:00,2010-09-16 13:00:00+00:00,1114.25,1116.5,3.7,-2139.45
2010-09-17,1,eow,7.5,-23.75,-27.45,201012,1130.25,1122.75,1122.75,2010-09-17 07:00:00+00:00,2010-09-17 13:00:00+00:00,1130.5,1125.75,3.7,-2166.9
2010-09-20,1,eow,5.75,5.0,1.2999999999999998,201012,1122.75,1117.0,1117.0,2010-09-20 07:00:00+00:00,2010-09-20 13:00:00+00:00,1123.0,1124.0,3.7,-2165.6
2010-09-21,1,eow,4.75,5.0,1.2999999999999998,201012,1137.0,1132.25,1132.25,2010-09-21 09:00:00+00:00,2010-09-21 13:00:00+00:00,1137.25,1138.25,3.7,-2164.3
2010-09-22,-1,eow,7.5,-3.75,-7.45,201012,1140.25,1132.75,1140.25,2010-09-22 07:00:00+00:00,2010-09-22 13:00:00+00:00,1132.5,1133.25,3.7,-2171.75
2010-09-23,1,stop,3.25,-17.5,-21.2,201012,1134.25,1131.0,1131.0,2010-09-23 07:00:00+00:00,2010-09-23 07:30:00+00:00,1134.5,1131.0,3.7,-2192.95
2010-09-24,1,eow,6.25,38.75,35.05,201012,1124.75,1118.5,1118.5,2010-09-24 08:00:00+00:00,2010-09-24 13:00:00+00:00,1125.0,1132.75,3.7,-2157.9
2010-09-27,-1,eow,6.5,-5.0,-8.7,201012,1149.75,1143.25,1149.75,2010-09-27 08:30:00+00:00,2010-09-27 13:00:00+00:00,1143.0,1144.0,3.7,-2166.6
2010-09-28,-1,stop,4.25,-22.5,-26.2,201012,1140.0,1135.75,1140.0,2010-09-28 07:00:00+00:00,2010-09-28 09:30:00+00:00,1135.5,1140.0,3.7,-2192.8
2010-09-29,1,stop,4.5,-23.75,-27.45,201012,1145.0,1140.5,1140.5,2010-09-29 07:00:00+00:00,2010-09-29 07:30:00+00:00,1145.25,1140.5,3.7,-2220.25
2010-09-30,1,eow,7.0,21.25,17.55,201012,1141.25,1134.25,1134.25,2010-09-30 12:30:00+00:00,2010-09-30 13:00:00+00:00,1141.5,1145.75,3.7,-2202.7
2010-10-01,1,eow,5.75,17.5,13.8,201012,1141.25,1135.5,1135.5,2010-10-01 07:00:00+00:00,2010-10-01 13:00:00+00:00,1141.5,1145.0,3.7,-2188.9
2010-10-04,-1,eow,5.25,-2.5,-6.2,201012,1144.0,1138.75,1144.0,2010-10-04 07:00:00+00:00,2010-10-04 13:00:00+00:00,1138.5,1139.0,3.7,-2195.1
2010-10-05,1,eow,4.75,27.5,23.8,201012,1137.5,1132.75,1132.75,2010-10-05 07:30:00+00:00,2010-10-05 13:00:00+00:00,1137.75,1143.25,3.7,-2171.3
2010-10-06,1,stop,2.5,-13.75,-17.45,201012,1157.25,1154.75,1154.75,2010-10-06 07:00:00+00:00,2010-10-06 12:00:00+00:00,1157.5,1154.75,3.7,-2188.75
2010-10-07,-1,stop,3.25,-17.5,-21.2,201012,1157.5,1154.25,1157.5,2010-10-07 07:00:00+00:00,2010-10-07 10:00:00+00:00,1154.0,1157.5,3.7,-2209.95
2010-10-08,-1,eow,5.0,-8.75,-12.45,201012,1159.5,1154.5,1159.5,2010-10-08 07:00:00+00:00,2010-10-08 13:00:00+00:00,1154.25,1156.0,3.7,-2222.4
2010-10-12,-1,eow,9.5,-26.25,-29.95,201012,1162.75,1153.25,1162.75,2010-10-12 08:00:00+00:00,2010-10-12 13:00:00+00:00,1153.0,1158.25,3.7,-2252.35
2010-10-13,1,eow,5.0,12.5,8.8,201012,1169.25,1164.25,1164.25,2010-10-13 07:30:00+00:00,2010-10-13 13:00:00+00:00,1169.5,1172.0,3.7,-2243.55
2010-10-14,1,stop,6.25,-32.5,-36.2,201012,1179.75,1173.5,1173.5,2010-10-14 07:30:00+00:00,2010-10-14 13:00:00+00:00,1180.0,1173.5,3.7,-2279.75
2010-10-15,-1,stop,6.0,-31.25,-34.95,201012,1176.5,1170.5,1176.5,2010-10-15 11:00:00+00:00,2010-10-15 12:00:00+00:00,1170.25,1176.5,3.7,-2314.7
2010-10-18,-1,eow,8.75,-35.0,-38.7,201012,1174.75,1166.0,1174.75,2010-10-18 07:30:00+00:00,2010-10-18 13:00:00+00:00,1165.75,1172.75,3.7,-2353.4
2010-10-19,1,stop,5.5,-28.75,-32.45,201012,1176.0,1170.5,1170.5,2010-10-19 09:00:00+00:00,2010-10-19 11:00:00+00:00,1176.25,1170.5,3.7,-2385.85
2010-10-20,1,eow,8.0,-20.0,-23.7,201012,1168.5,1160.5,1160.5,2010-10-20 08:30:00+00:00,2010-10-20 13:00:00+00:00,1168.75,1164.75,3.7,-2409.55
2010-10-21,1,eow,5.75,7.5,3.8,201012,1177.75,1172.0,1172.0,2010-10-21 07:30:00+00:00,2010-10-21 13:00:00+00:00,1178.0,1179.5,3.7,-2405.75
2010-10-22,-1,stop,4.0,-21.25,-24.95,201012,1179.0,1175.0,1179.0,2010-10-22 07:30:00+00:00,2010-10-22 11:30:00+00:00,1174.75,1179.0,3.7,-2430.7
2010-10-26,1,stop,3.0,-16.25,-19.95,201012,1184.0,1181.0,1181.0,2010-10-26 07:00:00+00:00,2010-10-26 07:30:00+00:00,1184.25,1181.0,3.7,-2450.65
2010-10-27,-1,eow,10.25,8.75,5.05,201012,1186.25,1176.0,1186.25,2010-10-27 07:00:00+00:00,2010-10-27 13:00:00+00:00,1175.75,1174.0,3.7,-2445.6
2010-10-28,1,eow,4.75,16.25,12.55,201012,1182.25,1177.5,1177.5,2010-10-28 09:00:00+00:00,2010-10-28 13:00:00+00:00,1182.5,1185.75,3.7,-2433.05
2010-10-29,-1,eow,6.5,-25.0,-28.7,201012,1179.75,1173.25,1179.75,2010-10-29 08:30:00+00:00,2010-10-29 13:00:00+00:00,1173.0,1178.0,3.7,-2461.75
2010-11-01,1,eow,8.75,-16.25,-19.95,201012,1189.0,1180.25,1180.25,2010-11-01 08:30:00+00:00,2010-11-01 13:00:00+00:00,1189.25,1186.0,3.7,-2481.7
2010-11-02,1,eow,4.75,20.0,16.3,201012,1185.5,1180.75,1180.75,2010-11-02 08:00:00+00:00,2010-11-02 13:00:00+00:00,1185.75,1189.75,3.7,-2465.4
2010-11-04,1,eow,2.75,47.5,43.8,201012,1198.0,1195.25,1195.25,2010-11-04 07:30:00+00:00,2010-11-04 13:00:00+00:00,1198.25,1207.75,3.7,-2421.6
2010-11-05,1,stop,1.75,-10.0,-13.7,201012,1218.0,1216.25,1216.25,2010-11-05 07:30:00+00:00,2010-11-05 08:30:00+00:00,1218.25,1216.25,3.7,-2435.3
2010-11-08,-1,eow,5.5,-10.0,-13.7,201012,1222.25,1216.75,1222.25,2010-11-08 10:30:00+00:00,2010-11-08 14:00:00+00:00,1216.5,1218.5,3.7,-2449.0
2010-11-09,-1,stop,3.5,-18.75,-22.45,201012,1218.75,1215.25,1218.75,2010-11-09 08:00:00+00:00,2010-11-09 09:30:00+00:00,1215.0,1218.75,3.7,-2471.45
2010-11-10,1,eow,5.0,-11.25,-14.95,201012,1213.0,1208.0,1208.0,2010-11-10 13:30:00+00:00,2010-11-10 14:00:00+00:00,1213.25,1211.0,3.7,-2486.4
2010-11-11,-1,eow,6.75,3.75,0.04999999999999982,201012,1213.25,1206.5,1213.25,2010-11-11 12:30:00+00:00,2010-11-11 14:00:00+00:00,1206.25,1205.5,3.7,-2486.35
2010-11-12,-1,eow,16.5,-41.25,-44.95,201012,1211.75,1195.25,1211.75,2010-11-12 08:00:00+00:00,2010-11-12 14:00:00+00:00,1195.0,1203.25,3.7,-2531.3
2010-11-15,-1,stop,5.25,-27.5,-31.2,201012,1200.25,1195.0,1200.25,2010-11-15 08:00:00+00:00,2010-11-15 12:30:00+00:00,1194.75,1200.25,3.7,-2562.5
2010-11-16,-1,eow,6.5,-0.0,-3.7,201012,1194.75,1188.25,1194.75,2010-11-16 11:00:00+00:00,2010-11-16 14:00:00+00:00,1188.0,1188.0,3.7,-2566.2
2010-11-17,-1,stop,6.0,-31.25,-34.95,201012,1179.75,1173.75,1179.75,2010-11-17 08:00:00+00:00,2010-11-17 09:00:00+00:00,1173.5,1179.75,3.7,-2601.15
2010-11-18,1,eow,11.5,-2.5,-6.2,201012,1189.0,1177.5,1177.5,2010-11-18 08:30:00+00:00,2010-11-18 14:00:00+00:00,1189.25,1188.75,3.7,-2607.35
2010-11-19,-1,eow,6.0,-3.75,-7.45,201012,1199.75,1193.75,1199.75,2010-11-19 10:30:00+00:00,2010-11-19 14:00:00+00:00,1193.5,1194.25,3.7,-2614.8
2010-11-22,-1,eow,4.5,46.25,42.55,201012,1206.0,1201.5,1206.0,2010-11-22 11:00:00+00:00,2010-11-22 14:00:00+00:00,1201.25,1192.0,3.7,-2572.25
2010-11-23,-1,eow,11.75,15.0,11.3,201012,1197.75,1186.0,1197.75,2010-11-23 08:00:00+00:00,2010-11-23 14:00:00+00:00,1185.75,1182.75,3.7,-2560.95
2010-11-24,-1,stop,8.25,-42.5,-46.2,201012,1185.25,1177.0,1185.25,2010-11-24 08:30:00+00:00,2010-11-24 13:30:00+00:00,1176.75,1185.25,3.7,-2607.15
2010-11-25,1,eow,4.0,-7.5,-11.2,201012,1196.75,1192.75,1192.75,2010-11-25 08:30:00+00:00,2010-11-25 14:00:00+00:00,1197.0,1195.5,3.7,-2618.35
2010-11-26,-1,eow,8.0,22.5,18.8,201012,1199.5,1191.5,1199.5,2010-11-26 08:00:00+00:00,2010-11-26 14:00:00+00:00,1191.25,1186.75,3.7,-2599.55
2010-11-29,1,stop,8.75,-45.0,-48.7,201012,1192.75,1184.0,1184.0,2010-11-29 08:00:00+00:00,2010-11-29 12:00:00+00:00,1193.0,1184.0,3.7,-2648.25
2010-11-30,-1,eow,7.0,30.0,26.3,201012,1188.25,1181.25,1188.25,2010-11-30 09:00:00+00:00,2010-11-30 14:00:00+00:00,1181.0,1175.0,3.7,-2621.95
2010-12-01,1,eow,8.25,61.25,57.55,201012,1184.5,1176.25,1176.25,2010-12-01 08:00:00+00:00,2010-12-01 14:00:00+00:00,1184.75,1197.0,3.7,-2564.4
2010-12-02,-1,stop,3.75,-20.0,-23.7,201012,1207.5,1203.75,1207.5,2010-12-02 08:30:00+00:00,2010-12-02 09:00:00+00:00,1203.5,1207.5,3.7,-2588.1
